Created Date,Closed Date,Duration,Location Type,Incident Zip,City,Borough,Latitude,Longitude
2016-01-01 1:31:56,2016-01-01 5:36:12,4:04,Residential Building/House,11368,CORONA,QUEENS,40.7419992,-73.85759602
2016-01-01 1:31:59,2016-01-01 6:42:18,5:10,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.69690692,-73.9007983
2016-01-01 1:32:29,2016-01-01 2:13:21,0:40,Residential Building/House,10013,NEW YORK,MANHATTAN,40.7162506,-74.00766558
2016-01-01 1:32:33,2016-01-01 8:16:29,6:43,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86669681,-73.92734306
2016-01-01 1:32:41,2016-01-01 16:00:00,14:27,Residential Building/House,11218,BROOKLYN,BROOKLYN,40.63329857,-73.97627885
2016-01-01 1:32:43,2016-01-01 8:14:16,6:41,Street/Sidewalk,11206,BROOKLYN,BROOKLYN,40.70557125,-73.93396034
2016-01-01 1:33:16,2016-01-01 1:49:03,0:15,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:33:35,2016-01-01 6:08:18,4:34,Residential Building/House,10128,NEW YORK,MANHATTAN,40.78423253,-73.94917497
2016-01-01 1:34:09,2016-01-01 4:44:30,3:10,Residential Building/House,11214,BROOKLYN,BROOKLYN,40.6042524,-74.01050853
2016-01-01 1:34:14,2016-01-01 2:52:18,1:18,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71668386,-73.9547313
2016-01-01 1:34:14,2016-01-01 2:39:45,1:05,Residential Building/House,11206,BROOKLYN,BROOKLYN,40.70905882,-73.94800953
2016-01-01 1:34:44,2016-01-01 4:52:12,3:17,Residential Building/House,10467,BRONX,BRONX,40.87997874,-73.87616992
2016-01-01 1:34:45,2016-01-01 4:53:15,3:18,Residential Building/House,10458,BRONX,BRONX,40.86748826,-73.89328745
2016-01-01 1:34:53,2016-01-01 6:29:08,4:54,Residential Building/House,11237,BROOKLYN,BROOKLYN,40.70668607,-73.92155179
2016-01-01 1:35:07,2016-01-01 1:50:07,0:15,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:35:31,2016-01-03 16:25:02,62:49,Residential Building/House,10466,BRONX,BRONX,40.88860504,-73.83629794
2016-01-01 1:35:43,2016-01-01 5:40:42,4:04,Store/Commercial,10003,NEW YORK,MANHATTAN,40.73609748,-73.98721542
2016-01-01 1:35:46,2016-01-01 16:06:24,14:30,Residential Building/House,11210,BROOKLYN,BROOKLYN,40.63355164,-73.95172887
2016-01-01 1:36:12,2016-01-01 7:25:46,5:49,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:37:25,2016-01-01 7:18:17,5:40,Club/Bar/Restaurant,10009,NEW YORK,MANHATTAN,40.7300087,-73.98064267
2016-01-01 1:37:29,2016-01-01 1:50:08,0:12,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:37:30,2016-01-01 5:40:41,4:03,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73433738,-73.98191154
2016-01-01 1:37:41,2016-01-01 7:21:56,5:44,Residential Building/House,11368,CORONA,QUEENS,40.7510891,-73.86853058
2016-01-01 1:38:02,2016-01-01 7:25:37,5:47,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:38:16,2016-01-01 2:50:01,1:11,Store/Commercial,11234,BROOKLYN,BROOKLYN,40.61655033,-73.93020153
2016-01-01 1:38:53,2016-01-01 1:58:37,0:19,Residential Building/House,11220,BROOKLYN,BROOKLYN,40.64499929,-74.00109906
2016-01-01 1:39:24,2016-01-01 7:25:25,5:46,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:39:26,2016-01-01 7:44:21,6:04,Residential Building/House,11209,BROOKLYN,BROOKLYN,40.6280718,-74.02686073
2016-01-01 1:39:50,2016-01-01 3:50:36,2:10,Residential Building/House,10471,BRONX,BRONX,40.91026502,-73.89720564
2016-01-01 1:40:09,2016-01-01 8:14:14,6:34,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.70755111,-73.96839669
2016-01-01 1:40:24,2016-01-01 8:17:32,6:37,Residential Building/House,10033,NEW YORK,MANHATTAN,40.85194472,-73.93789961
2016-01-01 1:40:44,2016-01-01 3:42:04,2:01,Residential Building/House,11366,FRESH MEADOWS,QUEENS,40.72514951,-73.8102794
2016-01-01 1:40:48,2016-01-01 7:25:13,5:44,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:40:49,2016-01-01 1:55:17,0:14,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:41:03,2016-01-01 6:30:00,4:48,Residential Building/House,11221,BROOKLYN,BROOKLYN,40.68970483,-73.91852118
2016-01-01 1:41:53,2016-01-01 10:10:09,8:28,Residential Building/House,10452,BRONX,BRONX,40.83757949,-73.91697763
2016-01-01 1:42:10,2016-01-01 3:26:08,1:43,Residential Building/House,11368,CORONA,QUEENS,40.7468688,-73.86016965
2016-01-01 1:42:30,2016-01-01 4:19:45,2:37,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.71304314,-73.96752115
2016-01-01 1:42:50,2016-01-01 7:24:42,5:41,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:42:58,2016-01-01 13:52:48,12:09,Residential Building/House,10453,BRONX,BRONX,40.84592922,-73.9100963
2016-01-01 1:43:11,2016-01-01 1:55:18,0:12,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:43:13,2016-01-01 6:43:57,5:00,Residential Building/House,11416,OZONE PARK,QUEENS,40.68466151,-73.84316616
2016-01-01 1:43:33,2016-01-01 7:44:39,6:01,Residential Building/House,10469,BRONX,BRONX,40.86396788,-73.85854599
2016-01-01 1:43:46,2016-01-01 10:18:25,8:34,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.69638769,-73.89411307
2016-01-01 1:43:49,2016-01-01 10:30:56,8:47,Residential Building/House,10452,BRONX,BRONX,40.83757949,-73.91697763
2016-01-01 1:44:27,2016-01-01 7:24:31,5:40,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:45:39,2016-01-01 1:55:18,0:09,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:45:57,2016-01-01 7:24:22,5:38,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:46:12,2016-01-01 2:58:58,1:12,Residential Building/House,10031,NEW YORK,MANHATTAN,40.8205536,-73.9561239
2016-01-01 1:46:32,2016-01-01 6:44:27,4:57,Residential Building/House,11418,RICHMOND HILL,QUEENS,40.70526033,-73.82193529
2016-01-01 1:46:38,2016-01-01 3:53:16,2:06,Store/Commercial,10033,NEW YORK,MANHATTAN,40.84817343,-73.93778024
2016-01-01 1:46:47,2016-01-01 2:09:51,0:23,Street/Sidewalk,10025,NEW YORK,MANHATTAN,40.8030093,-73.96392662
2016-01-01 1:46:49,2016-01-01 3:09:20,1:22,Residential Building/House,10468,BRONX,BRONX,40.87071885,-73.89948321
2016-01-01 1:46:53,2016-01-01 2:58:57,1:12,Residential Building/House,10458,BRONX,BRONX,40.86990838,-73.88678982
2016-01-01 1:47:00,2016-01-01 1:55:19,0:08,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:47:18,2016-01-01 7:24:00,5:36,Residential Building/House,10456,BRONX,BRONX,40.83484296,-73.91317937
2016-01-01 1:47:41,2016-01-01 4:09:35,2:21,Residential Building/House,10002,NEW YORK,MANHATTAN,40.71766624,-73.98556315
2016-01-01 1:48:44,2016-01-03 16:27:15,62:38,Residential Building/House,10466,BRONX,BRONX,40.89184993,-73.8574884
2016-01-01 1:48:48,2016-01-01 6:40:45,4:51,Residential Building/House,11379,MIDDLE VILLAGE,QUEENS,40.72257191,-73.87170026
2016-01-01 1:49:00,2016-01-01 7:05:40,5:16,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.6555166,-73.88415147
2016-01-01 1:49:00,2016-01-01 2:52:14,1:03,Residential Building/House,11214,BROOKLYN,BROOKLYN,40.60434051,-73.99316116
2016-01-01 1:49:13,2016-01-01 4:43:13,2:54,Residential Building/House,11228,BROOKLYN,BROOKLYN,40.60698889,-74.01128327
2016-01-01 1:49:19,2016-01-01 1:59:47,0:10,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73200741,-73.98409873
2016-01-01 1:49:21,2016-01-01 3:40:38,1:51,Residential Building/House,10027,NEW YORK,MANHATTAN,40.81481092,-73.94779325
2016-01-01 1:49:28,2016-01-01 14:27:37,12:38,Residential Building/House,10474,BRONX,BRONX,40.81934293,-73.8843468
2016-01-01 1:49:29,2016-01-01 3:08:12,1:18,Club/Bar/Restaurant,10019,NEW YORK,MANHATTAN,40.76583717,-73.99093525
2016-01-01 1:49:51,2016-01-01 2:29:28,0:39,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73202114,-73.98413481
2016-01-01 1:49:53,2016-01-01 6:30:14,4:40,Residential Building/House,11237,BROOKLYN,BROOKLYN,40.70508272,-73.92505581
2016-01-01 1:49:57,2016-01-01 3:47:16,1:57,Club/Bar/Restaurant,11375,FOREST HILLS,QUEENS,40.72696957,-73.85374602
2016-01-01 1:50:29,2016-01-01 2:55:38,1:05,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.71868419,-73.960556
2016-01-01 1:50:39,2016-01-01 7:44:21,5:53,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.62965294,-74.007616
2016-01-01 1:50:54,2016-01-01 2:13:19,0:22,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75237897,-73.97034248
2016-01-01 1:50:58,2016-01-01 8:43:15,6:52,Residential Building/House,10461,BRONX,BRONX,40.83704037,-73.83251098
2016-01-01 1:51:19,2016-01-01 7:23:51,5:32,Residential Building/House,10456,BRONX,BRONX,40.83498836,-73.91309606
2016-01-01 1:51:54,2016-01-01 7:18:55,5:27,Store/Commercial,10009,NEW YORK,MANHATTAN,40.72553423,-73.97780461
2016-01-01 1:52:04,2016-01-01 2:16:54,0:24,Club/Bar/Restaurant,11232,BROOKLYN,BROOKLYN,40.65335105,-74.01191459
2016-01-01 1:52:34,2016-01-01 15:45:09,13:52,Residential Building/House,10026,NEW YORK,MANHATTAN,40.80103592,-73.94951611
2016-01-01 1:52:54,2016-01-01 2:13:18,0:20,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:53:44,2016-01-01 14:05:30,12:11,Residential Building/House,10453,BRONX,BRONX,40.84897036,-73.91369588
2016-01-01 1:53:47,2016-01-01 6:43:13,4:49,Residential Building/House,11235,BROOKLYN,BROOKLYN,40.57848658,-73.96179436
2016-01-01 1:54:18,2016-01-01 2:21:30,0:27,Residential Building/House,11211,BROOKLYN,BROOKLYN,40.71736759,-73.95547396
2016-01-01 1:54:24,2016-01-01 6:20:48,4:26,Residential Building/House,11207,BROOKLYN,BROOKLYN,40.66704007,-73.8965856
2016-01-01 1:54:27,2016-01-01 5:06:20,3:11,Residential Building/House,10463,BRONX,BRONX,40.88301291,-73.89400389
2016-01-01 1:54:51,2016-01-01 3:11:35,1:16,Residential Building/House,10468,BRONX,BRONX,40.87303475,-73.90195294
2016-01-01 1:54:55,2016-01-01 7:21:36,5:26,Residential Building/House,10473,BRONX,BRONX,40.82073118,-73.85472502
2016-01-01 1:55:09,2016-01-01 5:01:50,3:06,Residential Building/House,11233,BROOKLYN,BROOKLYN,40.6813177,-73.92808946
2016-01-01 1:55:17,2016-01-01 3:35:56,1:40,Residential Building/House,11436,JAMAICA,QUEENS,40.67754073,-73.79856078
2016-01-01 1:55:22,2016-01-01 2:39:40,0:44,Residential Building/House,10458,BRONX,BRONX,40.87343021,-73.8844082
2016-01-01 1:55:36,2016-01-03 16:27:16,62:31,Residential Building/House,10469,BRONX,BRONX,40.8787628,-73.84037589
2016-01-01 1:56:52,2016-01-01 2:13:17,0:16,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:56:53,2016-01-01 14:56:58,13:00,Residential Building/House,10457,BRONX,BRONX,40.83762093,-73.90324471
2016-01-01 1:57:25,2016-01-01 11:46:01,9:48,Residential Building/House,10465,BRONX,BRONX,40.83139466,-73.81639417
2016-01-01 1:58:32,2016-01-01 3:43:29,1:44,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.67298152,-73.81312433
2016-01-01 1:58:47,2016-01-01 8:17:34,6:18,Residential Building/House,10033,NEW YORK,MANHATTAN,40.85165767,-73.93498645
2016-01-01 1:59:16,2016-01-01 3:15:19,1:16,Residential Building/House,10468,BRONX,BRONX,40.87034132,-73.8947183
2016-01-01 1:59:27,2016-01-01 7:44:38,5:45,Residential Building/House,10462,BRONX,BRONX,40.84478241,-73.85415203
2016-01-01 1:59:31,2016-01-01 8:17:36,6:18,Residential Building/House,10033,NEW YORK,MANHATTAN,40.84878146,-73.9306916
2016-01-01 1:59:53,2016-01-01 2:13:15,0:13,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 1:59:55,2016-01-01 3:50:38,1:50,Residential Building/House,10471,BRONX,BRONX,40.91026502,-73.89720564
2016-01-01 2:00:13,2016-01-01 2:59:02,0:58,Residential Building/House,10468,BRONX,BRONX,40.87091201,-73.89153556
2016-01-01 2:01:02,2016-01-01 3:38:11,1:37,Residential Building/House,11435,JAMAICA,QUEENS,40.69020087,-73.79925815
2016-01-01 2:01:17,2016-01-01 5:22:38,3:21,Store/Commercial,11385,RIDGEWOOD,QUEENS,40.70518692,-73.90619969
2016-01-01 2:01:32,2016-01-01 4:47:52,2:46,Residential Building/House,11377,WOODSIDE,QUEENS,40.757194,-73.90550561
2016-01-01 2:02:11,2016-01-01 6:08:20,4:06,Club/Bar/Restaurant,10028,NEW YORK,MANHATTAN,40.77492858,-73.95079958
2016-01-01 2:02:23,2016-01-01 7:22:25,5:20,Residential Building/House,10472,BRONX,BRONX,40.82760227,-73.8669738
2016-01-01 2:02:49,2016-01-01 3:50:43,1:47,Residential Building/House,10471,BRONX,BRONX,40.91026502,-73.89720564
2016-01-01 2:03:27,2016-01-01 5:43:18,3:39,Club/Bar/Restaurant,10032,NEW YORK,MANHATTAN,40.83823971,-73.94183715
2016-01-01 2:04:01,2016-01-01 6:36:43,4:32,Residential Building/House,11369,EAST ELMHURST,QUEENS,40.76217176,-73.87040025
2016-01-01 2:04:28,2016-01-01 3:40:34,1:36,Residential Building/House,11433,JAMAICA,QUEENS,40.70408112,-73.78405385
2016-01-01 2:04:33,2016-01-01 6:46:12,4:41,Residential Building/House,11421,WOODHAVEN,QUEENS,40.69528981,-73.85618479
2016-01-01 2:04:33,2016-01-01 2:36:13,0:31,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.66377223,-73.9529938
2016-01-01 2:04:39,2016-01-01 3:51:56,1:47,Residential Building/House,10471,BRONX,BRONX,40.91026502,-73.89720564
2016-01-01 2:05:03,2016-01-01 7:43:19,5:38,Residential Building/House,11354,FLUSHING,QUEENS,40.76428751,-73.81567668
2016-01-01 2:06:02,2016-01-01 8:17:38,6:11,Residential Building/House,10040,NEW YORK,MANHATTAN,40.86315482,-73.92962818
2016-01-01 2:09:16,2016-01-01 9:42:52,7:33,Store/Commercial,10455,BRONX,BRONX,40.81236414,-73.90336451
2016-01-01 2:09:31,2016-01-01 5:43:21,3:33,Residential Building/House,10032,NEW YORK,MANHATTAN,40.84405994,-73.93932738
2016-01-01 2:09:31,2016-01-01 8:18:44,6:09,Residential Building/House,10034,NEW YORK,MANHATTAN,40.86669681,-73.92734306
2016-01-01 2:10:00,2016-01-01 2:21:37,0:11,Residential Building/House,10026,NEW YORK,MANHATTAN,40.80441984,-73.95536877
2016-01-01 2:10:11,2016-01-01 2:37:27,0:27,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 2:10:12,2016-01-01 2:48:53,0:38,Residential Building/House,11225,BROOKLYN,BROOKLYN,40.65705767,-73.95101266
2016-01-01 2:10:35,2016-01-01 6:51:50,4:41,Residential Building/House,10451,BRONX,BRONX,40.82440788,-73.91002421
2016-01-01 2:10:39,2016-01-01 3:00:13,0:49,Residential Building/House,11238,BROOKLYN,BROOKLYN,40.67202017,-73.9599311
2016-01-01 2:10:41,2016-01-01 5:57:56,3:47,Residential Building/House,10460,BRONX,BRONX,40.83668369,-73.86624371
2016-01-01 2:11:24,2016-01-01 2:46:39,0:35,Street/Sidewalk,11237,BROOKLYN,BROOKLYN,40.70521703,-73.9206843
2016-01-01 2:11:29,2016-01-01 2:54:30,0:43,Store/Commercial,10002,NEW YORK,MANHATTAN,40.7166514,-73.99335886
2016-01-01 2:11:54,2016-01-01 13:53:51,11:41,Residential Building/House,10453,BRONX,BRONX,40.85403378,-73.90595363
2016-01-01 2:12:37,2016-01-03 16:27:17,62:14,Residential Building/House,10467,BRONX,BRONX,40.87320558,-73.86697658
2016-01-01 2:12:39,2016-01-01 7:44:22,5:31,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.62965294,-74.007616
2016-01-01 2:13:19,2016-01-01 6:42:29,4:29,Residential Building/House,11101,LONG ISLAND CITY,QUEENS,40.74522473,-73.94427858
2016-01-01 2:13:47,2016-01-01 3:24:43,1:10,Residential Building/House,11232,BROOKLYN,BROOKLYN,40.64966245,-74.00728314
2016-01-01 2:14:35,2016-01-01 7:44:23,5:29,Residential Building/House,11209,BROOKLYN,BROOKLYN,40.62515765,-74.02310945
2016-01-01 2:16:17,2016-01-03 16:28:20,62:12,Residential Building/House,10466,BRONX,BRONX,40.89060691,-73.86228332
2016-01-01 2:16:23,2016-01-01 7:44:34,5:28,Residential Building/House,10462,BRONX,BRONX,40.84901834,-73.86855751
2016-01-01 2:16:39,2016-01-01 5:25:59,3:09,Residential Building/House,10459,BRONX,BRONX,40.83057952,-73.88965723
2016-01-01 2:17:30,2016-01-01 8:18:45,6:01,Residential Building/House,10034,NEW YORK,MANHATTAN,40.87136782,-73.91842514
2016-01-01 2:17:32,2016-01-01 2:44:20,0:26,Club/Bar/Restaurant,11236,BROOKLYN,BROOKLYN,40.64630386,-73.90363025
2016-01-01 2:18:06,2016-01-01 2:29:30,0:11,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.7199557,-73.96262236
2016-01-01 2:19:40,2016-01-01 3:43:27,1:23,Residential Building/House,11420,SOUTH OZONE PARK,QUEENS,40.67298152,-73.81312433
2016-01-01 2:20:11,2016-01-01 6:41:51,4:21,Residential Building/House,11385,RIDGEWOOD,QUEENS,40.70345251,-73.90321944
2016-01-01 2:20:19,2016-01-01 3:10:28,0:50,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.6353788,-74.00215457
2016-01-01 2:20:24,2016-01-01 2:29:32,0:09,Residential Building/House,10011,NEW YORK,MANHATTAN,40.73774487,-73.99365987
2016-01-01 2:20:38,2016-01-01 7:44:24,5:23,Residential Building/House,11209,BROOKLYN,BROOKLYN,40.62515765,-74.02310945
2016-01-01 2:20:45,2016-01-03 16:28:20,62:07,Residential Building/House,10467,BRONX,BRONX,40.87320558,-73.86697658
2016-01-01 2:22:00,2016-01-01 3:31:58,1:09,Residential Building/House,11217,BROOKLYN,BROOKLYN,40.67879556,-73.97394446
2016-01-01 2:22:02,2016-01-01 2:44:21,0:22,Residential Building/House,11236,BROOKLYN,BROOKLYN,40.63151404,-73.89627677
2016-01-01 2:22:04,2016-01-01 3:38:13,1:16,Residential Building/House,11694,ROCKAWAY PARK,QUEENS,40.57895755,-73.83777329
2016-01-01 2:22:07,2016-01-01 3:00:07,0:38,Residential Building/House,10468,BRONX,BRONX,40.86760627,-73.8932728
2016-01-01 2:22:47,2016-01-01 3:02:38,0:39,Residential Building/House,10031,NEW YORK,MANHATTAN,40.82593409,-73.95138335
2016-01-01 2:23:01,2016-01-01 4:12:32,1:49,Residential Building/House,11101,LONG ISLAND CITY,QUEENS,40.75523063,-73.91874783
2016-01-01 2:23:08,2016-01-01 13:55:58,11:32,Residential Building/House,10453,BRONX,BRONX,40.84900522,-73.90904393
2016-01-01 2:23:13,2016-01-01 5:33:46,3:10,Residential Building/House,10032,NEW YORK,MANHATTAN,40.83536066,-73.94213239
2016-01-01 2:23:35,2016-01-01 6:30:37,4:07,Residential Building/House,11237,BROOKLYN,BROOKLYN,40.69963002,-73.92264563
2016-01-01 2:23:46,2016-01-01 8:23:11,5:59,Club/Bar/Restaurant,11418,RICHMOND HILL,QUEENS,40.6970044,-73.83698117
2016-01-01 2:23:52,2016-01-01 3:19:52,0:56,Residential Building/House,10033,NEW YORK,MANHATTAN,40.84582817,-73.93544033
2016-01-01 2:23:58,2016-01-01 5:01:54,2:37,Residential Building/House,10463,BRONX,BRONX,40.88359442,-73.89662848
2016-01-01 2:24:16,2016-01-01 2:29:27,0:05,Residential Building/House,10458,BRONX,BRONX,40.87343021,-73.8844082
2016-01-01 2:24:18,2016-01-01 3:10:26,0:46,Residential Building/House,11232,BROOKLYN,BROOKLYN,40.64581997,-73.99792077
2016-01-01 2:24:59,2016-01-01 5:01:52,2:36,Store/Commercial,11221,BROOKLYN,BROOKLYN,40.69622255,-73.93391551
2016-01-01 2:25:10,2016-01-01 10:30:57,8:05,Residential Building/House,10452,BRONX,BRONX,40.83839751,-73.92514054
2016-01-01 2:25:30,2016-01-01 5:37:16,3:11,Residential Building/House,11368,CORONA,QUEENS,40.74736561,-73.85354967
2016-01-01 2:25:42,2016-01-01 3:51:55,1:26,Residential Building/House,10032,NEW YORK,MANHATTAN,40.83971432,-73.94324172
2016-01-01 2:25:48,2016-01-01 5:47:51,3:22,Residential Building/House,11373,ELMHURST,QUEENS,40.74637248,-73.87746125
2016-01-01 2:26:13,2016-01-01 3:00:12,0:33,Residential Building/House,10031,NEW YORK,MANHATTAN,40.82228206,-73.95427648
2016-01-01 2:26:27,2016-01-01 7:43:12,5:16,Store/Commercial,11377,WOODSIDE,QUEENS,40.75058323,-73.90713912
2016-01-01 2:26:48,2016-01-01 3:40:47,1:13,Residential Building/House,10027,NEW YORK,MANHATTAN,40.8105879,-73.9442961
2016-01-01 2:27:15,2016-01-01 12:36:18,10:09,Residential Building/House,10029,NEW YORK,MANHATTAN,40.79478404,-73.93938673
2016-01-01 2:27:18,2016-01-01 3:14:03,0:46,Club/Bar/Restaurant,11216,BROOKLYN,BROOKLYN,40.68186975,-73.94937197
2016-01-01 2:27:33,2016-01-01 9:04:13,6:36,Residential Building/House,10472,BRONX,BRONX,40.83385276,-73.877582
2016-01-01 2:27:44,2016-01-01 4:52:11,2:24,Residential Building/House,10468,BRONX,BRONX,40.86381277,-73.90548065
2016-01-01 2:28:09,2016-01-01 3:56:03,1:27,Residential Building/House,10032,NEW YORK,MANHATTAN,40.84338211,-73.93953401
2016-01-01 2:28:26,2016-01-01 3:14:13,0:45,Residential Building/House,11208,BROOKLYN,BROOKLYN,40.68062262,-73.86367601
2016-01-01 2:28:28,2016-01-01 6:51:18,4:22,Residential Building/House,11229,BROOKLYN,BROOKLYN,40.59877218,-73.95130029
2016-01-01 2:28:43,2016-01-01 2:36:09,0:07,Club/Bar/Restaurant,10017,NEW YORK,MANHATTAN,40.75246678,-73.97026304
2016-01-01 2:28:53,2016-01-01 9:01:04,6:32,Residential Building/House,10021,NEW YORK,MANHATTAN,40.76878933,-73.95255505
2016-01-01 2:29:23,2016-01-01 7:44:24,5:15,Residential Building/House,11219,BROOKLYN,BROOKLYN,40.62965294,-74.007616
2016-01-01 2:29:30,2016-01-01 6:47:57,4:18,Residential Building/House,11421,WOODHAVEN,QUEENS,40.69259395,-73.85799363
2016-01-01 2:30:03,2016-01-01 8:18:47,5:48,Residential Building/House,10040,NEW YORK,MANHATTAN,40.86315482,-73.92962818
2016-01-01 2:30:11,2016-01-01 2:38:32,0:08,Residential Building/House,11249,BROOKLYN,BROOKLYN,40.7199557,-73.96262236
2016-01-01 2:30:38,2016-01-01 3:41:54,1:11,Store/Commercial,10027,NEW YORK,MANHATTAN,40.81119422,-73.94374289
2016-01-01 2:30:57,2016-01-01 3:34:34,1:03,Residential Building/House,10032,NEW YORK,MANHATTAN,40.84066617,-73.93688374
2016-01-01 2:31:34,2016-01-01 5:46:46,3:15,Residential Building/House,10303,STATEN ISLAND,STATEN ISLAND,40.62271729,-74.16460611
2016-01-01 2:31:44,2016-01-01 6:48:14,4:16,Residential Building/House,10473,BRONX,BRONX,40.81219826,-73.86177003
2016-01-01 2:32:08,2016-01-01 5:51:09,3:19,Residential Building/House,11373,ELMHURST,QUEENS,40.74464472,-73.87370759
2016-01-01 2:32:53,2016-01-01 6:30:24,3:57,Club/Bar/Restaurant,11207,BROOKLYN,BROOKLYN,40.69161916,-73.90573918
2016-01-01 2:32:57,2016-01-01 2:47:47,0:14,Residential Building/House,10023,NEW YORK,MANHATTAN,40.77629318,-73.97959298
2016-01-01 2:34:01,2016-01-03 16:28:21,61:54,Residential Building/House,10469,BRONX,BRONX,40.8787628,-73.84037589
2016-01-01 2:34:12,2016-01-01 6:43:33,4:09,Residential Building/House,11415,KEW GARDENS,QUEENS,40.70737656,-73.83483137
2016-01-01 2:34:31,2016-01-01 3:16:31,0:42,Club/Bar/Restaurant,11215,BROOKLYN,BROOKLYN,40.67618647,-73.97990121
2016-01-01 2:34:37,2016-01-01 16:06:26,13:31,Residential Building/House,11226,BROOKLYN,BROOKLYN,40.65199852,-73.96455967
2016-01-01 2:34:40,2016-01-01 5:40:38,3:05,Residential Building/House,10003,NEW YORK,MANHATTAN,40.73202114,-73.98413481
